hotel;is_canceled;lead_time;arrival_date_year;arrival_date_month;arrival_date_week_number;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;distribution_channel;is_repeated_guest;previous_cancellations;previous_bookings_not_canceled;reserved_room_type;assigned_room_type;booking_changes;deposit_type;agent;company;days_in_waiting_list;customer_type;adr;required_car_parking_spaces;total_of_special_requests;reservation_status;reservation_status_date
Resort Hotel;0;78;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;E;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;24;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;E;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;24;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;E;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;44;2018;November;47;21;0;1;2;0;1;HB;PRT;Online TA;TA/TO;0;0;0;A;E;1;No Deposit;240;;0;Transient;73.5;1;3;Check-Out;2018-11-22
Resort Hotel;0;15;2018;November;47;21;0;1;2;2;0;BB;PRT;Corporate;Corporate;0;0;0;C;H;3;No Deposit;;342;0;Transient-Party;56;0;0;Check-Out;2018-11-22
Resort Hotel;0;124;2018;November;47;21;0;1;2;0;0;HB;GBR;Online TA;TA/TO;0;0;0;D;F;0;No Deposit;241;;0;Transient;54.1;0;1;Check-Out;2018-11-22
Resort Hotel;0;44;2018;November;47;21;0;1;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;A;E;3;No Deposit;240;;0;Transient;73.5;1;3;Check-Out;2018-11-22
Resort Hotel;0;78;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;78;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;78;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;E;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;24;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;A;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;24;2018;November;47;21;0;1;2;0;1;BB;PRT;Corporate;Corporate;0;0;0;A;F;1;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;78;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;78;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;78;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;15;2018;November;47;21;0;1;2;1;0;BB;PRT;Corporate;Corporate;0;0;0;A;G;1;No Deposit;;342;0;Transient-Party;44;0;0;Check-Out;2018-11-22
Resort Hotel;0;78;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;78;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;78;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;33;2018;November;47;21;0;1;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;D;G;1;No Deposit;240;;0;Transient;76;0;1;Check-Out;2018-11-22
Resort Hotel;0;15;2018;November;47;21;0;1;2;2;0;BB;PRT;Corporate;Corporate;0;0;0;C;H;2;No Deposit;;342;0;Transient-Party;56;0;0;Check-Out;2018-11-22
Resort Hotel;0;15;2018;November;47;21;0;1;2;0;1;BB;PRT;Corporate;Corporate;0;0;0;A;G;3;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;24;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;E;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;40;2018;November;47;21;0;1;3;0;0;HB;PRT;Direct;Direct;0;0;0;A;E;2;No Deposit;;;0;Transient;67.5;0;2;Check-Out;2018-11-22
Resort Hotel;0;78;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;78;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;24;2018;November;47;21;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;E;0;No Deposit;;342;0;Transient-Party;32;0;0;Check-Out;2018-11-22
Resort Hotel;0;24;2018;November;47;21;0;1;2;1;0;BB;PRT;Corporate;Corporate;0;0;0;A;G;2;No Deposit;;342;0;Transient-Party;44;0;0;Check-Out;2018-11-22
Resort Hotel;0;14;2018;November;47;21;2;5;2;0;0;BB;FRA;Offline TA/TO;TA/TO;0;0;0;A;D;1;No Deposit;6;;0;Transient;26;0;0;Check-Out;2018-11-28
Resort Hotel;0;0;2018;November;48;23;0;0;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;0;0;1;Check-Out;2018-11-23
Resort Hotel;0;56;2018;November;48;23;0;0;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;E;A;0;No Deposit;240;;0;Transient;0;0;1;Check-Out;2018-11-23
Resort Hotel;0;20;2018;November;48;23;1;2;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;68.5;1;1;Check-Out;2018-11-26
Resort Hotel;0;21;2018;November;48;24;0;1;2;0;0;BB;ESP;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;314;;0;Transient;38.4;0;2;Check-Out;2018-11-25
Resort Hotel;0;40;2018;November;48;24;0;3;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;242;;0;Transient;41.4;1;2;Check-Out;2018-11-27
Resort Hotel;0;12;2018;November;48;24;0;5;2;0;0;HB;ESP;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient;49.4;0;0;Check-Out;2018-11-29
Resort Hotel;0;72;2018;November;48;25;0;4;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;32.4;0;2;Check-Out;2018-11-29
Resort Hotel;0;17;2018;November;48;26;0;3;2;0;0;BB;POL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;46.4;0;2;Check-Out;2018-11-29
Resort Hotel;0;57;2018;November;48;26;0;3;1;0;0;BB;NLD;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;36;0;1;Check-Out;2018-11-29
Resort Hotel;0;57;2018;November;48;26;0;3;1;0;0;BB;NLD;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;36;0;1;Check-Out;2018-11-29
Resort Hotel;0;57;2018;November;48;26;0;3;1;0;0;BB;NLD;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;36;0;1;Check-Out;2018-11-29
Resort Hotel;0;57;2018;November;48;26;0;3;1;0;0;BB;NLD;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;36;0;1;Check-Out;2018-11-29
Resort Hotel;0;57;2018;November;48;26;0;3;1;0;0;BB;NLD;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;36;0;1;Check-Out;2018-11-29
Resort Hotel;0;57;2018;November;48;26;0;3;1;0;0;BB;NLD;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;36;0;1;Check-Out;2018-11-29
Resort Hotel;0;17;2018;November;48;26;0;3;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;314;;0;Transient;46.4;0;0;Check-Out;2018-11-29
Resort Hotel;0;14;2018;November;48;26;0;3;2;0;0;BB;IRL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;64;1;1;Check-Out;2018-11-29
Resort Hotel;0;57;2018;November;48;26;0;3;1;0;0;BB;NLD;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;36;0;1;Check-Out;2018-11-29
Resort Hotel;0;174;2018;November;48;26;2;6;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;E;E;0;No Deposit;8;;0;Contract;46.5;1;0;Check-Out;2018-12-04
Resort Hotel;0;28;2018;November;48;27;0;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;15;;0;Transient;26.1;0;0;Check-Out;2018-11-29
Resort Hotel;0;15;2018;November;48;27;0;2;2;0;0;BB;PRT;Complementary;Corporate;0;0;0;A;A;1;No Deposit;;;0;Transient;0;0;0;Check-Out;2018-11-29
Resort Hotel;0;28;2018;November;48;28;0;0;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;240;;0;Transient;0;0;1;Check-Out;2018-11-28
Resort Hotel;0;22;2018;November;48;28;0;1;3;0;0;FB;ESP;Offline TA/TO;TA/TO;0;0;0;A;C;0;No Deposit;177;;0;Transient;108.2;0;0;Check-Out;2018-11-29
Resort Hotel;0;36;2018;November;48;28;2;4;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;8;;0;Transient;32.1;1;0;Check-Out;2018-12-04
Resort Hotel;0;62;2018;November;49;30;1;3;2;0;0;HB;BEL;Direct;Direct;0;0;0;E;E;0;No Deposit;250;;0;Transient;83.6;1;1;Check-Out;2018-12-04
Resort Hotel;0;20;2018;December;49;1;0;0;1;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;I;0;No Deposit;240;;0;Transient;0;0;0;Check-Out;2018-12-01
Resort Hotel;0;118;2018;December;49;1;0;5;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;32.4;0;1;Check-Out;2018-12-06
Resort Hotel;0;118;2018;December;49;1;2;5;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;29.2;0;1;Check-Out;2018-12-08
Resort Hotel;0;82;2018;December;49;2;0;0;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;I;0;No Deposit;240;;0;Transient;0;0;2;Check-Out;2018-12-02
Resort Hotel;0;21;2018;December;49;2;0;1;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;61.2;1;2;Check-Out;2018-12-03
Resort Hotel;0;21;2018;December;49;2;0;1;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;61.2;0;2;Check-Out;2018-12-03
Resort Hotel;0;21;2018;December;49;2;0;1;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;61.2;0;2;Check-Out;2018-12-03
Resort Hotel;0;21;2018;December;49;2;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;61.2;0;2;Check-Out;2018-12-03
Resort Hotel;0;119;2018;December;49;2;8;21;2;0;0;HB;GBR;Offline TA/TO;TA/TO;0;0;0;E;E;0;No Deposit;177;;0;Transient;68.2;0;0;Check-Out;2018-12-31
Resort Hotel;0;31;2018;December;49;3;0;1;2;0;0;BB;CZE;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;61.2;0;1;Check-Out;2018-12-04
Resort Hotel;0;45;2018;December;49;3;0;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;56;1;1;Check-Out;2018-12-05
Resort Hotel;0;48;2018;December;49;3;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;115;;0;Transient;33.3;0;0;Check-Out;2018-12-10
Resort Hotel;0;52;2018;December;49;3;2;5;2;0;0;HB;GBR;Direct;Direct;0;0;0;F;F;0;No Deposit;250;;0;Transient;87.5;0;0;Check-Out;2018-12-10
Resort Hotel;0;108;2018;December;49;3;2;5;2;0;0;HB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;171;;0;Transient;49.5;0;0;Check-Out;2018-12-10
Resort Hotel;0;30;2018;December;49;3;4;10;2;0;0;BB;NLD;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;5;;0;Transient;30;0;0;Check-Out;2018-12-17
Resort Hotel;0;23;2018;December;49;4;0;2;2;0;0;BB;PRT;Direct;Direct;0;0;0;D;D;0;No Deposit;;;0;Transient;41.4;0;0;Check-Out;2018-12-06
Resort Hotel;0;22;2018;December;49;4;2;2;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;52.4;0;2;Check-Out;2018-12-08
Resort Hotel;0;22;2018;December;49;4;2;2;2;0;0;HB;ESP;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient;49.4;0;0;Check-Out;2018-12-08
Resort Hotel;0;22;2018;December;49;4;2;2;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;52.4;0;2;Check-Out;2018-12-08
Resort Hotel;0;130;2018;December;49;4;2;6;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;314;;0;Contract;35.7;1;0;Check-Out;2018-12-12
Resort Hotel;0;44;2018;December;49;5;0;0;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;I;1;No Deposit;134;;0;Transient-Party;0;0;0;Check-Out;2018-12-05
Resort Hotel;0;66;2018;December;49;5;1;1;2;0;0;FB;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;155;;0;Transient-Party;64;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;2;0;0;FB;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;155;;0;Transient-Party;64;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;2;0;0;FB;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;155;;0;Transient-Party;64;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;2;0;0;FB;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;155;;0;Transient-Party;64;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;2;0;0;FB;ESP;Groups;TA/TO;0;0;0;A;A;3;No Deposit;155;;0;Transient-Party;64;0;0;Check-Out;2018-12-07
Resort Hotel;0;26;2018;December;49;5;1;1;2;0;0;BB;ESP;Offline TA/TO;TA/TO;0;0;0;A;D;2;No Deposit;6;;0;Transient;26;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;2;0;0;FB;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;155;;0;Transient-Party;64;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;2;0;0;FB;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;155;;0;Transient-Party;64;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;3;0;0;FB;ESP;Groups;TA/TO;0;0;0;A;C;1;No Deposit;155;;0;Transient-Party;86.4;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;1;0;0;FB;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;155;;0;Transient-Party;52;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;2;0;0;FB;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;68;;0;Transient-Party;64;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;2;0;0;FB;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;155;;0;Transient-Party;64;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;1;0;0;FB;ESP;Groups;TA/TO;0;0;0;A;A;1;No Deposit;155;;0;Transient-Party;52;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;2;0;0;FB;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;155;;0;Transient-Party;64;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;2;0;0;FB;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;155;;0;Transient-Party;64;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;2;0;0;FB;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;155;;0;Transient-Party;64;0;0;Check-Out;2018-12-07
Resort Hotel;0;66;2018;December;49;5;1;1;1;0;0;FB;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;155;;0;Transient-Party;0;0;0;Check-Out;2018-12-07
Resort Hotel;0;59;2018;December;49;5;2;1;1;0;0;HB;ESP;Online TA;TA/TO;0;0;0;A;D;1;No Deposit;240;;0;Transient;48.4;0;2;Check-Out;2018-12-08
Resort Hotel;0;59;2018;December;49;5;2;1;2;0;0;HB;ESP;Online TA;TA/TO;0;0;0;A;D;2;No Deposit;240;;0;Transient;68.5;0;2;Check-Out;2018-12-08
Resort Hotel;0;59;2018;December;49;5;2;1;2;0;0;HB;ESP;Online TA;TA/TO;0;0;0;A;D;2;No Deposit;240;;0;Transient;68.5;0;2;Check-Out;2018-12-08
Resort Hotel;0;45;2018;December;49;5;2;1;2;0;0;Undefined;ESP;Groups;TA/TO;0;0;0;A;F;4;No Deposit;38;;0;Transient-Party;68;0;0;Check-Out;2018-12-08
Resort Hotel;0;45;2018;December;49;5;2;1;2;0;0;Undefined;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;38;;0;Transient-Party;68;0;0;Check-Out;2018-12-08
Resort Hotel;0;45;2018;December;49;5;2;1;2;0;0;Undefined;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;38;;0;Transient-Party;68;0;0;Check-Out;2018-12-08
Resort Hotel;0;45;2018;December;49;5;2;1;2;0;0;Undefined;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;38;;0;Transient-Party;68;0;0;Check-Out;2018-12-08
Resort Hotel;0;54;2018;December;49;5;2;1;2;0;0;HB;ESP;Online TA;TA/TO;0;0;0;A;D;1;No Deposit;240;;0;Transient;72.5;0;2;Check-Out;2018-12-08
Resort Hotel;0;45;2018;December;49;5;2;1;2;0;0;Undefined;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;38;;0;Transient-Party;68;0;0;Check-Out;2018-12-08
Resort Hotel;0;45;2018;December;49;5;2;1;2;0;0;Undefined;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;38;;0;Transient-Party;68;0;0;Check-Out;2018-12-08
Resort Hotel;0;113;2018;December;49;5;2;1;3;0;0;BB;ESP;Offline TA/TO;TA/TO;0;0;0;A;C;1;No Deposit;314;;0;Contract;55.9;0;1;Check-Out;2018-12-08
Resort Hotel;0;59;2018;December;49;5;2;1;2;0;0;HB;ESP;Online TA;TA/TO;0;0;0;A;D;2;No Deposit;240;;0;Transient;68.5;0;2;Check-Out;2018-12-08
Resort Hotel;0;59;2018;December;49;5;2;1;2;0;0;HB;ESP;Online TA;TA/TO;0;0;0;A;D;2;No Deposit;240;;0;Transient;68.5;0;2;Check-Out;2018-12-08
Resort Hotel;0;45;2018;December;49;5;2;1;2;0;0;Undefined;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;38;;0;Transient-Party;68;0;0;Check-Out;2018-12-08
Resort Hotel;0;45;2018;December;49;5;2;1;2;0;0;Undefined;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;38;;0;Transient-Party;68;0;0;Check-Out;2018-12-08
Resort Hotel;0;33;2018;December;49;5;2;1;2;0;0;HB;ESP;Direct;Direct;0;0;0;F;F;0;No Deposit;250;;0;Transient;109;1;2;Check-Out;2018-12-08
Resort Hotel;0;45;2018;December;49;5;2;1;2;0;0;Undefined;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;38;;0;Transient-Party;68;0;0;Check-Out;2018-12-08
Resort Hotel;0;45;2018;December;49;5;2;1;2;0;0;Undefined;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;38;;0;Transient-Party;68;0;0;Check-Out;2018-12-08
Resort Hotel;0;45;2018;December;49;5;2;1;2;0;0;Undefined;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;38;;0;Transient-Party;68;0;0;Check-Out;2018-12-08
Resort Hotel;0;45;2018;December;49;5;2;1;3;0;0;Undefined;ESP;Groups;TA/TO;0;0;0;A;C;1;No Deposit;38;;0;Transient-Party;91.8;0;0;Check-Out;2018-12-08
Resort Hotel;0;39;2018;December;50;6;2;0;2;0;0;HB;ESP;Offline TA/TO;TA/TO;0;0;0;E;E;0;No Deposit;175;;0;Transient;63.7;0;0;Check-Out;2018-12-08
Resort Hotel;0;31;2018;December;50;6;2;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;65.7;0;2;Check-Out;2018-12-10
Resort Hotel;0;35;2018;December;50;7;1;0;2;0;0;BB;POL;Offline TA/TO;TA/TO;0;0;0;E;E;0;No Deposit;8;;0;Transient;45;0;0;Check-Out;2018-12-08
Resort Hotel;0;183;2018;December;50;8;8;20;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;241;;0;Transient;44.5;0;1;Check-Out;2019-01-05
Resort Hotel;0;140;2018;December;50;10;0;0;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;F;I;0;No Deposit;241;;0;Transient;0;0;1;Check-Out;2018-12-10
Resort Hotel;0;192;2018;December;50;10;0;1;2;0;0;BB;ZAF;Online TA;TA/TO;0;0;0;A;D;2;No Deposit;240;;0;Transient;32.4;0;2;Check-Out;2018-12-11
Resort Hotel;0;29;2018;December;50;10;0;3;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;115;;0;Transient-Party;26.1;0;1;Check-Out;2018-12-13
Resort Hotel;0;29;2018;December;50;10;0;3;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;115;;0;Transient-Party;26.1;0;0;Check-Out;2018-12-13
Resort Hotel;0;29;2018;December;50;10;0;3;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;115;;0;Transient-Party;26.1;0;1;Check-Out;2018-12-13
Resort Hotel;0;66;2018;December;50;10;2;5;2;0;0;HB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;115;;0;Transient;50.9;0;0;Check-Out;2018-12-17
Resort Hotel;0;29;2018;December;50;10;0;3;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;115;;0;Transient-Party;26.1;0;0;Check-Out;2018-12-13
Resort Hotel;0;29;2018;December;50;10;0;3;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;115;;0;Transient-Party;26.1;0;1;Check-Out;2018-12-13
Resort Hotel;0;126;2018;December;50;11;2;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;241;;0;Transient;25;0;1;Check-Out;2018-12-15
Resort Hotel;0;56;2018;December;50;11;2;3;2;0;0;BB;IRL;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;58.7;0;1;Check-Out;2018-12-16
Resort Hotel;0;66;2018;December;50;12;2;5;2;0;0;HB;GBR;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;115;;0;Transient;56.7;0;0;Check-Out;2018-12-19
Resort Hotel;0;194;2018;December;50;12;2;5;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;241;;0;Transient;28.3;0;0;Check-Out;2018-12-19
Resort Hotel;0;70;2018;December;51;14;1;2;1;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;156;;0;Transient;21.4;0;0;Check-Out;2018-12-17
Resort Hotel;0;103;2018;December;51;14;1;4;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;241;;0;Transient;27;0;1;Check-Out;2018-12-19
Resort Hotel;0;71;2018;December;51;15;0;0;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;I;1;No Deposit;240;;0;Transient;0;0;0;Check-Out;2018-12-15
Resort Hotel;0;50;2018;December;51;17;0;1;1;0;0;BB;ESP;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;196;;0;Transient;25;0;0;Check-Out;2018-12-18
Resort Hotel;0;44;2018;December;51;17;0;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient;29;1;0;Check-Out;2018-12-18
Resort Hotel;0;261;2018;December;51;17;2;7;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;E;0;No Deposit;240;;0;Transient;38.7;0;2;Check-Out;2018-12-26
Resort Hotel;0;52;2018;December;51;17;2;8;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;115;;0;Transient;37.3;0;1;Check-Out;2018-12-27
Resort Hotel;0;49;2018;December;51;17;6;13;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;E;E;0;No Deposit;177;;0;Transient;45.3;0;0;Check-Out;2019-01-05
Resort Hotel;0;113;2018;December;51;18;0;0;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;I;0;No Deposit;240;;0;Transient;0;0;2;Check-Out;2018-12-18
Resort Hotel;0;60;2018;December;51;18;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;E;E;1;No Deposit;240;;0;Transient;56.7;1;2;Check-Out;2018-12-19
Resort Hotel;0;45;2018;December;51;18;2;2;2;0;0;BB;ITA;Offline TA/TO;TA/TO;0;0;0;A;F;1;No Deposit;8;;0;Transient;47;1;1;Check-Out;2018-12-22
Resort Hotel;0;86;2018;December;51;18;2;3;2;0;0;BB;FIN;Online TA;TA/TO;0;0;0;E;E;1;No Deposit;240;;0;Transient;56.4;1;0;Check-Out;2018-12-23
Resort Hotel;0;39;2018;December;51;19;2;1;2;0;0;BB;KOR;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;240;;0;Transient;46.4;0;1;Check-Out;2018-12-22
Resort Hotel;0;88;2018;December;51;19;2;2;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;E;E;0;No Deposit;177;;0;Transient;40.5;0;0;Check-Out;2018-12-23
